"year","country","event_id_cnty","event_date","time_precision","disorder_type","event_type","sub_event_type","actor1","assoc_actor_1","inter1","actor2","assoc_actor_2","inter2","interaction","civilian_targeting","iso","region","admin1","admin2","admin3","location","latitude","longitude","geo_precision","source","source_scale","notes","fatalities","tags","timestamp","population_1km","population_2km","population_5km","population_best","v2x_polyarchy","v2x_libdem","v2x_partipdem","v2x_delibdem","v2x_egaldem","imports","exports","milex","milper","cinc","gdp","pop"
1997,"Angola","ANG34",1997-05-01,3,"Demonstrations","Protests","Peaceful protest","Protesters (Angola)","UNITA: National Union for the Total Independence of Angola","Protesters",NA,NA,NA,"Protesters only",NA,24,"Middle Africa","Malanje","Luquembo","Luquembo","Luquembo",-10.7333,17.7166,1,"Publico (Portugal)","International","Around 1 May 1997 (month of), Protesters (Angola) engaged in protests in Luquembo (Malanje, Luquembo). No fatalities.",0,NA,1743467528,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG37",1997-05-01,3,"Demonstrations","Protests","Peaceful protest","Protesters (Angola)","UNITA: National Union for the Total Independence of Angola","Protesters",NA,NA,NA,"Protesters only",NA,24,"Middle Africa","Malanje","Massango","Massango","Massango",-8.0333,16.35,1,"Publico (Portugal)","International","Around 1 May 1997 (month of), Protesters (Angola) engaged in protests in Massango (Malanje, Massango). No fatalities.",0,NA,1743467528,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG19",1997-02-24,1,"Demonstrations","Protests","Peaceful protest","Protesters (Angola)","UNITA: National Union for the Total Independence of Angola","Protesters",NA,NA,NA,"Protesters only",NA,24,"Middle Africa","Cuanza Sul","Cassongue","Atome","Londongo",-11.9833,14.85,1,"Local Source","International","UNITA sends a protest to the UN after they remained idle following recent raid and killing by government forces.",0,NA,1743467523,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG50",1997-05-30,2,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Kanzar","Canzar",-7.6166,21.5666,1,"O Independente","International","Around 30 May 1997, Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battles in Canzar (Lunda Norte, Cambulo). No fatalities.",0,NA,1743467529,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG113",1997-06-25,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Benguela","Benguela","Benguela","Benguela",-12.5802,13.4077,3,"Diario de Noticias (Angola)","National","For the first time Unita uses women and children to assault a cantonment area.",0,NA,1743467518,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG3",1997-01-19,1,"Strategic developments","Strategic developments","Looting/property destruction","FLEC: Front for the Liberation of the Enclave of Cabinda",NA,"Rebel group","Civilians (Angola)",NA,"Civilians","Rebel group-Civilians",NA,24,"Middle Africa","Cabinda","Cabinda","Cabinda","Cabinda",-5.5758,12.1871,3,"Africa Research Bulletin","Other","Property destruction: Malongo oil terminal targeted.",0,NA,1780358448,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG142",1997-08-25,1,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Moxico","Luau","Luau","Luau",-10.7,22.2333,1,"Publico (Portugal)","International","Unita announces the government has extended its control to cover this area.",0,NA,1743467520,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG114",1997-06-25,1,"Political violence","Violence against civilians","Attack","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","Civilians (Angola)",NA,"Civilians","Political militia-Civilians","Civilian targeting",24,"Middle Africa","Benguela","Benguela","Benguela","Benguela",-12.5802,13.4077,3,"Diario de Noticias (Angola)","National","For the first time Unita uses women and children to assault a cantonment area.",0,NA,1743467518,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG57",1997-05-31,1,"Political violence","Violence against civilians","Attack","Military Forces of Angola (1975-)",NA,"State forces","Civilians (International)",NA,"Civilians","State forces-Civilians","Civilian targeting",24,"Middle Africa","Lunda Norte","Lucapa","Lucapa","Lucapa",-8.4166,20.75,3,"Expresso (Portugal)","International","FAA engages in cleansing operations and prevents entry of Zaireans and Rwandans into Angola fighting in defense of Mobutu.",0,NA,1729023380,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG117",1997-07-01,3,"Political violence","Violence against civilians","Attack","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","Civilians (Angola)",NA,"Civilians","Political militia-Civilians","Civilian targeting",24,"Middle Africa","Lunda Norte","Cambulo","Kanzar","Nordeste",-7.4,21.7666,1,"African Recorder","Regional","UN report blames Unita for attacking",150,NA,1743467518,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG16",1997-02-21,1,"Political violence","Violence against civilians","Attack","FLEC-FAC: Front for the Liberation of the Enclave of Cabinda-Armed Forces of Cabinda",NA,"Rebel group","Civilians (Angola)",NA,"Civilians","Rebel group-Civilians","Civilian targeting",24,"Middle Africa","Cabinda","Buco Zau","Buco Zau","Buco Zau",-4.7666,12.55,2,"Africa Research Bulletin","Other","Attacks forestry companies in Catumba area, BZ municipality",0,NA,1622068223,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG7",1997-02-05,1,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Huila","Lubango","Lubango","Lubango",-14.9167,13.5,3,"Angola Cronologia","National","Unita accuses FAA of occupying these provinces.",0,NA,1743467530,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG74",1997-06-11,2,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","Military Forces of the Democratic Republic of Congo (1997-2001)","UNITA: National Union for the Total Independence of Angola","External/Other forces","State forces-External/Other forces",NA,24,"Middle Africa","Lunda Norte","Chitato","Luachimo","Dundo",-7.3667,20.8167,2,"Angola Peace Monitor","Other","Around 11 June 1997, Military Forces of Angola (1975-) and Military Forces of the Democratic Republic of Congo (1997-2001) engaged in battles in Dundo (Lunda Norte, Chitato). No fatalities.",0,NA,1743467531,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG135",1997-08-09,1,"Political violence","Violence against civilians","Attack","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","Civilians (Angola)",NA,"Civilians","Political militia-Civilians","Civilian targeting",24,"Middle Africa","Huila","Lubango","Hoque","Hoque",-14.6666,13.9,1,"Diario de Noticias (Angola)","National","Unita allegedly kills civilians here",25,NA,1743467519,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG127",1997-07-07,1,"Strategic developments","Strategic developments","Non-violent transfer of territory","UNITA: National Union for the Total Independence of Angola",NA,"Political militia",NA,NA,NA,"Political militia only",NA,24,"Middle Africa","Lunda Norte","Cambulo","Kambulo","Maludi",-8.0166,21.3,1,"Angola Peace Monitor","Other","Diamond area",0,NA,1743467519,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG46",1997-05-15,3,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Luia","Luia",-8.1666,21.55,1,"Angola Peace Monitor","Other","Around 15 May 1997 (month of), Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battles in Luia (Lunda Norte, Cambulo). There were 68 fatalities.",68,NA,1743467529,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG79",1997-06-13,2,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","Military Forces of the Democratic Republic of Congo (1997-2001)","UNITA: National Union for the Total Independence of Angola","External/Other forces","State forces-External/Other forces",NA,24,"Middle Africa","Lunda Norte","Chitato","Luachimo","Dundo",-7.3667,20.8167,2,"Angola Peace Monitor","Other","Around 13 June 1997, Military Forces of Angola (1975-) and Military Forces of the Democratic Republic of Congo (1997-2001) engaged in battles in Dundo (Lunda Norte, Chitato). No fatalities.",0,NA,1743467531,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG115",1997-06-27,1,"Political violence","Violence against civilians","Attack","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","Civilians (Angola)",NA,"Civilians","Political militia-Civilians","Civilian targeting",24,"Middle Africa","Bie","Cuito","Trumba","Cuito",-12.3833,16.9333,2,"Diario de Noticias (Angola)","National","Violence in Kuito continues. Traditional chief of Tramangolo assassinated by Unita, making 10 the total number in the past 6 months assassinated in this province. An estimated 120,000 fatalities over the entire operation.",1000,NA,1743467518,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG98",1997-06-17,2,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Xa-Muteba","Cassange","Calanga",-8.75,17.8333,1,"Diario De Leiria","International","DIAMONDS. Location selected because it is nearest to Luzamba diamond complex where event took place (-8.83, 17.9). FAA assault.",0,NA,1743467532,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG73",1997-06-11,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","FLEC-Renouvada: Front for the Liberation of the Enclave of Cabinda (Renouvada Faction)",NA,"Rebel group","State forces-Rebel group",NA,24,"Middle Africa","Zaire","Tomboco","Kinzau","Cacongo",-6.75,12.65,1,"Angola Cronologia","National","FLECR attacks police Unita",0,NA,1622068223,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG76",1997-06-12,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","FLEC: Front for the Liberation of the Enclave of Cabinda",NA,"Rebel group","State forces-Rebel group",NA,24,"Middle Africa","Cabinda","Cabinda","Cabinda","Cabinda",-5.5758,12.1871,3,"African Recorder; Publico (Portugal)","Regional-International","On 12 June 1997, Military Forces of Angola (1975-) and FLEC: Front for the Liberation of the Enclave of Cabinda engaged in battlesaround Cabinda (Cabinda, Cabinda). There were 11 fatalities.",11,NA,1729023381,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG12",1997-02-15,1,"Demonstrations","Riots","Violent demonstration","Rioters (Angola)",NA,"Rioters",NA,NA,NA,"Rioters only",NA,24,"Middle Africa","Moxico","Bundas","Ninda","Cambuco",-14.4,21.65,1,"Reuters","International","Massive unrest due to civil war causes 1,000 people to flee their villages to decend on the city of Cubal.",0,NA,1622068223,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG13",1997-02-15,1,"Demonstrations","Riots","Violent demonstration","Rioters (Angola)",NA,"Rioters",NA,NA,NA,"Rioters only",NA,24,"Middle Africa","Huila","Lubango","Lubango","Lubango",-14.9167,13.5,1,"Reuters","International","Massive unrest due to civil war causes 1,000 people to flee their villages to decend on the city of Cubal.",0,NA,1622068223,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG22",1997-03-04,1,"Political violence","Violence against civilians","Attack","Military Forces of Angola (1975-)",NA,"State forces","Civilians (Angola)",NA,"Civilians","State forces-Civilians","Civilian targeting",24,"Middle Africa","Lunda Sul","Saurimo","Sombo","Maiombe",-9.2666,21.2333,1,"Angola Cronologia","National","FAA accused of killing civilians and military here.",20,NA,1622068223,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG121",1997-07-03,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Chitato","Chitato","Chitato",-7.3464,20.814,3,"Africa Research Bulletin; National Society for Human Rights","Other","On 3 July 1997, Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battlesaround Chitato (Lunda Norte, Chitato). There were 3 fatalities.",3,NA,1744679459,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG105",1997-06-19,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","FLEC: Front for the Liberation of the Enclave of Cabinda",NA,"Rebel group","State forces-Rebel group",NA,24,"Middle Africa","Cabinda","Cabinda","Cabinda","Cabinda",-5.5758,12.1871,3,"African Recorder; Publico (Portugal)","Regional-International","On 19 June 1997, Military Forces of Angola (1975-) and FLEC: Front for the Liberation of the Enclave of Cabinda engaged in battlesaround Cabinda (Cabinda, Cabinda). There were 11 fatalities.",11,NA,1729023377,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG110",1997-06-21,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","FLEC: Front for the Liberation of the Enclave of Cabinda",NA,"Rebel group","State forces-Rebel group",NA,24,"Middle Africa","Cabinda","Cabinda","Cabinda","Cabinda",-5.5758,12.1871,3,"African Recorder; Publico (Portugal)","Regional-International","On 21 June 1997, Military Forces of Angola (1975-) and FLEC: Front for the Liberation of the Enclave of Cabinda engaged in battlesaround Cabinda (Cabinda, Cabinda). There were 11 fatalities.",11,NA,1729023377,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG90",1997-06-15,2,"Political violence","Violence against civilians","Attack","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","Civilians (Angola)",NA,"Civilians","Political militia-Civilians","Civilian targeting",24,"Middle Africa","Huila","Chicomba","Chicomba","Covongo",-14.0666,14.8,2,"Africa Research Bulletin","Other","Estimate for point between Caluquembe and Chicomba.",0,NA,1743467532,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG38",1997-05-01,3,"Demonstrations","Protests","Peaceful protest","Protesters (Angola)","UNITA: National Union for the Total Independence of Angola","Protesters",NA,NA,NA,"Protesters only",NA,24,"Middle Africa","Malanje","Mucari","Mucari","Mucari",-9.4666,16.9166,1,"Publico (Portugal)","International","Around 1 May 1997 (month of), Protesters (Angola) engaged in protests in Mucari (Malanje, Mucari). No fatalities.",0,NA,1743467529,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG45",1997-05-15,3,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Luia","Luia",-8.1666,21.55,1,"Angola Peace Monitor","Other","Around 15 May 1997 (month of), Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battles in Luia (Lunda Norte, Cambulo). No fatalities.",0,NA,1743467529,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG140",1997-08-25,1,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Moxico","Luacano","Lago-Dilolo","Lago Dilolo",-11.5,22.0166,1,"Publico (Portugal)","International","Unita announces the government has extended its control to cover this area.",0,NA,1743467519,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG53",1997-05-30,2,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Kanzar","Muita",-7.8166,21.3833,1,"O Independente","International","Around 30 May 1997, Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battles in Muita (Lunda Norte, Cambulo). No fatalities.",0,NA,1743467529,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG82",1997-06-13,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Kambulo","Cossa",-7.9,21.3666,1,"Publico (Portugal)","International","FAA offensive",2,NA,1743467531,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG81",1997-06-13,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Kanzar","Canzar",-7.6166,21.5666,1,"Publico (Portugal)","International","FAA offensive",2,NA,1743467531,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG141",1997-08-25,1,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Moxico","Luacano","Luacano","Luacano",-11.2166,21.65,1,"Publico (Portugal)","International","Unita announces the government has extended its control to cover this area.",0,NA,1743467520,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG33",1997-05-01,3,"Demonstrations","Protests","Peaceful protest","Protesters (Angola)","UNITA: National Union for the Total Independence of Angola","Protesters",NA,NA,NA,"Protesters only",NA,24,"Middle Africa","Malanje","Kiuaba-N'Zoji","Kiwaba-Ngozi","Kiwaba Nzogi",-8.95,16.5,1,"Publico (Portugal)","International","Around 1 May 1997 (month of), Protesters (Angola) engaged in protests in Kiwaba Nzogi (Malanje, Kiuaba-N'Zoji). No fatalities.",0,NA,1743467528,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG109",1997-06-20,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Malanje","Malanje","Kangando","Andrade",-9.5366,16.1191,1,"Angola Peace Monitor","Other","On 20 June 1997, Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battles in Andrade (Malanje, Malanje). No fatalities.",0,NA,1743467518,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG87",1997-06-13,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Kanzar","Sambuia",-7.55,21.6833,1,"Publico (Portugal)","International","FAA offensive",2,NA,1743467531,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG137",1997-08-13,1,"Political violence","Violence against civilians","Attack","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","Civilians (Angola)",NA,"Civilians","Political militia-Civilians","Civilian targeting",24,"Middle Africa","Huila","Lubango","Lubango","Lubango",-14.9167,13.5,1,"Diario de Noticias (Angola)","National","On 13 August 1997, UNITA: National Union for the Total Independence of Angola engaged in violence against civilians in Lubango (Huila, Lubango). There were 3 fatalities.",3,NA,1743467519,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG91",1997-06-15,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","FLEC: Front for the Liberation of the Enclave of Cabinda",NA,"Rebel group","State forces-Rebel group",NA,24,"Middle Africa","Cabinda","Cabinda","Cabinda","Cabinda",-5.5758,12.1871,3,"African Recorder; Publico (Portugal)","Regional-International","On 15 June 1997, Military Forces of Angola (1975-) and FLEC: Front for the Liberation of the Enclave of Cabinda engaged in battlesaround Cabinda (Cabinda, Cabinda). There were 11 fatalities.",11,NA,1729023381,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG40",1997-05-01,3,"Demonstrations","Protests","Peaceful protest","Protesters (Angola)","UNITA: National Union for the Total Independence of Angola","Protesters",NA,NA,NA,"Protesters only",NA,24,"Middle Africa","Malanje","Quirima","Quirima","Quirima",-10.9,18.0833,1,"Publico (Portugal)","International","Around 1 May 1997 (month of), Protesters (Angola) engaged in protests in Quirima (Malanje, Quirima). No fatalities.",0,NA,1743467529,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG6",1997-02-05,1,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Bie","Cuito","Trumba","Cuito",-12.3833,16.9333,3,"Angola Cronologia","National","Violence in Kuito continues. Unita accuses FAA of occupying these provinces - Violence in Cleansing here is said to have cost 120,000 lives, a number perhaps exaggerated, but possible given craters made by bombs. An estimated 120,000 fatalities over the entire operation.",1000,NA,1743467530,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG10",1997-02-07,1,"Political violence","Violence against civilians","Attack","Unidentified Armed Group (Angola)",NA,"Political militia","Civilians (Angola)",NA,"Civilians","Political militia-Civilians","Civilian targeting",24,"Middle Africa","Cuanza Sul","Seles","Ucu-Seles","Seles",-11.4,14.3,2,"Angola Cronologia","National","Estimate for point between Cubal and Benguela. 4 dressed as civilians killed a civilian.",1,NA,1622068223,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG49",1997-05-30,2,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Lunda Norte","Cambulo","Kambulo","Cambulo",-7.75,21.25,3,"O Independente","International","Around 30 May 1997, Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battlesaround Cambulo (Lunda Norte, Cambulo). No fatalities.",0,NA,1743467529,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG25",1997-03-27,1,"Political violence","Battles","Armed clash","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Bengo","Dande","Funda","Panguila",-8.7322,13.4383,1,"Expresso (Portugal)","International","On 27 March 1997, Military Forces of Angola (1975-) and UNITA: National Union for the Total Independence of Angola engaged in battles in Panguila (Bengo, Dande). No fatalities.",0,NA,1743467526,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
1997,"Angola","ANG143",1997-08-26,1,"Political violence","Battles","Government regains territory","Military Forces of Angola (1975-)",NA,"State forces","UNITA: National Union for the Total Independence of Angola",NA,"Political militia","State forces-Political militia",NA,24,"Middle Africa","Uige","Buengas","Buengas","Buengas",-6.7435,15.8839,1,"Publico (Portugal)","International","Unita announces the government has extended its control to cover this area.",0,NA,1743467520,NA,NA,NA,NA,0.158,0.079,0.066,0.055,0.064,2524.42179775115,4310.24564640662,764000,95,0.0015179386,33843067001.1753,11959063.4910862
